movieId_Old,title,genres,release_year,description,directors,country,duration,image,video_id,subscription_required,tags,check,url,movieId
439,Dangerous Game,Drama,1993,"Filmmaker Eddie Israel is staring to shoot ""The Mother of Mirrors,"" starring Francis Burns and Sarah Jennings. ""The Mother of Mirrors"" is the story of the last night of a couple falling into decay. Eddie is very demanding with the actors, and the film's heavy atmosphere acts upon the protagonists' daily lives.",Abel Ferrara,"Italy, United States",108,movie_images/Movie389 Dangerous Game.jpg,6303iTtM-mk,0,most popular,TRUE,https://www.youtube.com/watch?v=6303iTtM-mk,366
440,Dave,"Comedy, Romance",1993,"Bill Mitchell is the philandering and distant President of the United States. Dave Kovic is a sweet-natured and caring Temp Agency operator, who by a staggering coincidence looks exactly like the President. As such, when Mitchell wants to escape an official luncheon, the Secret Service hires Dave to stand in for him. Unfortunately, Mitchell suffers a severe stroke whilst having sex with one of his aides, and Dave finds himself stuck in the role indefinitely. The corrupt and manipulative Chief of Staff, Bob Alexander, plans to use Dave to elevate himself to the White House - but unfortunately, he doesn't count on Dave enjoying himself in office, using his luck to make the country a better place, and falling in love with the beautiful First Lady...",Ivan Reitman,United States,110,movie_images/Movie390 Dave.jpg,taDreDT3E6A,0,most popular,TRUE,https://www.youtube.com/watch?v=taDreDT3E6A,367
441,Dazed and Confused,Comedy,1993,"It's the last day of school at a high school in a small town in Texas in 1976. The upperclassmen are hazing the incoming freshmen, and everyone is trying to get stoned, drunk, or laid, even the football players that signed a pledge not to.",Richard Linklater,United States,103,movie_images/Movie391 Dazed and Confused.jpg,3aQuvPlcB-8,1,tv series,TRUE,https://www.youtube.com/watch?v=3aQuvPlcB-8,368
442,Demolition Man,"Action, Adventure, Sci-Fi",1993,"Frozen in 1996, Simon Phoenix, a convicted crime lord, is revived for a parole hearing well into the 21st century. Revived into a society free from crime, Phoenix resumes his murderous rampage, and no one can stop him. John Spartan, the police officer who captured Phoenix in 1996, has also been cryogenically frozen, this time for a crime he did not commit. In 2032, the former cities of Los Angeles, San Diego and Santa Barbara have merged into peaceful, utopian San Angeles. Unable to stop him with their non-violent solutions, the police release Spartan to help recapture Phoenix. Now after 36 years, Spartan has to adapt himself to the future society he has no knowledge about.",Marco Brambilla,United States,115,movie_images/Movie392 Demolition Man.jpg,0B5v6QZ5R3g,1,most popular,TRUE,https://www.youtube.com/watch?v=0B5v6QZ5R3g,369
443,"Endless Summer 2, The","Adventure, Documentary",1994,"Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the people and locales Bruce visited during the filming of Endless Summer (1966).",Bruce Brown,United States,109,movie_images/Movie393 The Endless Summer 2.jpg,4hh4Mc7mtJE,0,most popular,TRUE,https://www.youtube.com/watch?v=4hh4Mc7mtJE,370
444,Even Cowgirls Get the Blues,"Comedy, Romance",1993,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the Countess"" (Sir John Hurt), sends her to his ranch in California to shoot a commercial, set against the background of mating whooping cranes. There, she befriends Bonanza Jellybean (Rain Phoenix), one of the cowgirls at the beauty ranch. The cowgirls take command of the ranch from the Countess and drug the cranes with peyote. The Police besiege the ranch.",Gus Van Sant,United States,106,movie_images/Movie394 Even Cowgirls Get the Blues.jpg,imbA6Nkb8e8,0,most popular,TRUE,https://www.youtube.com/watch?v=imbA6Nkb8e8,371
445,Fatal Instinct,Comedy,1993,"A spoof of the late '80s and early '90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, and Cape Fear. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other subplots and visual gags in the style of Naked Gun. Check the rating.",Carl Reiner,United States,91,movie_images/Movie395 Fatal Instinct.jpg,9ykW-780bHs,1,new movies,TRUE,https://www.youtube.com/watch?v=9ykW-780bHs,372
446,Farewell My Concubine (Ba wang bie ji),"Drama, Romance",1993,"""Farewell, My Concubine"" is a movie with two parallel, intertwined stories. It is the story of two performers in the Beijing Opera, stage brothers, and the woman who comes between them. At the same time, it attempts to do no less than squeeze the entire political history of China in the twentieth century into a three-hour timeframe.",Kaige Chen,"China, Hong Kong",171,movie_images/Movie396 Farewell My Concubine.jpg,vrkYGq8TgBA,0,most popular,TRUE,https://www.youtube.com/watch?v=vrkYGq8TgBA,373
447,"Favor, The","Comedy, Romance",1994,"Kathy is married to Peter. Now she can't help but wonder how things could have been if she got together with her old boyfriend, Tom. Being married prevents from doing that so she asks her friend, Emily to go to him and see if she can sleep with him then tell Kathy how it was. When Emily tells Kathy that things were awesome, their friendship suffers, at the same so does Kathy's marriage. Things get even more complicated when Emily learns she's pregnant, and she's not certain if it's Tom's or her boyfriend, Elliot.",Donald Petrie,United States,97,movie_images/Movie397 The Favor.jpg,rAqMlh0b2HU,1,most popular,TRUE,https://www.youtube.com/watch?v=rAqMlh0b2HU,374
448,Fearless,Drama,1993,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is racked with grief and guilt since her baby died in the crash which she and Max survived.",Peter Weir,United States,122,movie_images/Movie398 Fearless.jpg,W8pfFuBlwKg,1,most popular,TRUE,https://www.youtube.com/watch?v=W8pfFuBlwKg,375
449,Fear of a Black Hat,Comedy,1993,,Rusty Cundieff,"United States, United Kingdom",88,movie_images/Movie399 Fear of a Black Hat.jpg,zqp-aSPqQYc,0,new movies,TRUE,https://www.youtube.com/watch?v=zqp-aSPqQYc,376
450,With Honors,"Comedy, Drama",1994,"Monty is a student, and when his computer crashes, he's left with only a single paper copy of his thesis. Frightened of losing it, he immediately rushes out to photocopy it, only to stumble and drop it down a grate. Searching the basement of the building, he discovers that it has been found by Simon, a squatter. Simon makes a deal with Monty: for every day's accommodation and food that Monty gives him, he will give a page of the thesis in return.",Alek Keshishian,United States,101,movie_images/Movie400 With Honors.jpg,DZ7Fm26YJjs,1,most popular,TRUE,https://www.youtube.com/watch?v=DZ7Fm26YJjs,377
451,Flesh and Bone,"Drama, Mystery, Romance",1993,"Around thirty years after Arlis witnessed his father murdering a family, he runs into Kay, who happens to be the family's baby, who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.",Steve Kloves,United States,126,movie_images/Movie401 Flesh and Bone.jpg,BqFmLwn97lk,0,most popular,TRUE,https://www.youtube.com/watch?v=BqFmLwn97lk,378
452,Widows' Peak,Drama,1994,"Mrs. Edwina Broome (Natasha Richardson) has just moved into the neighborhood known as ""Widows' Peak"", so called due to the prevalent marital status of the residents, who tend to be a rather exclusive bunch. The residents are all curious about their new neighbor, but no one can seem to get much information about her, including Queen bee Mrs. Doyle-Counihan (Dame Joan Plowright), whose son is busy wooing Edwina. Miss Katherine O'Hare. (Mia Farrow) and Edwina have an immediate dislike for each other, however, and soon some accidental encounters begin to look like Edwina is trying to ruin her new rival. The problems escalate and the town is in an uproar, but they get no closer to solving the mystery of the newcomer.",John Irvin,"Ireland, United Kingdom",101,movie_images/Movie402 Widows' Peak.jpg,YEIPl_6Xq18,0,new movies,TRUE,https://www.youtube.com/watch?v=YEIPl_6Xq18,379
453,For Love or Money,"Comedy, Romance",1993,"Doug is a young man who works all day as a concierge at a luxurious hotel, saving money to open his own luxury hotel. Unfortunately, when he finds the financial supporter he needs, he discovers that his ""savior"" is having an affair with the woman he loves. Now he must choose between money and love.",Barry Sonnenfeld,United States,96,movie_images/Movie403 For Love or Money.jpg,IfQU502ZZq0,0,most popular,TRUE,https://www.youtube.com/watch?v=IfQU502ZZq0,380
454,"Firm, The","Drama, Thriller",1993,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",Sydney Pollack,United States,154,movie_images/Movie404 The Firm.jpg,FX3AXA3icR0,0,most popular,TRUE,https://www.youtube.com/watch?v=FX3AXA3icR0,381
455,Free Willy,"Adventure, Children, Drama",1993,"Fishermen separate a young orca whale (Willy) from his parents and he ends up in a fish bowl at a marina. Meanwhile, a street kid runs afoul of the law and gets caught vandalising the marina, but his social worker gets him off the hook (so to speak) provided he cleans up his mess at the marina. While there, he befriends the whale and teaches him tricks, something the trainer hasn't been able to do. But when Willy is a dud in front of the audience, the marina owner plans some bad things, and the boy and his friends must try to (*** MAJOR SPOILERS ***) free Willy.",Simon Wincer,"United States, Mexico",112,movie_images/Movie405 Free Willy.jpg,xk0XY83eEuM,0,most popular,TRUE,https://www.youtube.com/watch?v=xk0XY83eEuM,382
